user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,label,cleaned_text,sentiment,topic,misinformation_label
Odenigbo⚓️,Earth ,TeamBarcelona/TeamSailor🚢🛳⛴⛵️/RareBreed💥Maritime ⚓️ Instagram:brightoski,2012-08-27 18:04:57,678,670,4140,False,2020-07-25,"Lol no international flight, but an individual will charter plane ✈️ and resell ticket at high price.. 
#COVID19 Business",['COVID19'],Twitter for iPhone,False,unverified claim,lol international flight individual charter plane resell ticket high price business,NEGATIVE,6,unverified claim
National Herald,"New Delhi, India","National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",2014-06-27 05:46:24,99580,315,333,True,2020-08-04,"India records 52,050 positive #COVID19 cases, 803 deaths in India in 24 hours.
#CoronavirusPandemic… https://t.co/iGMNaXIzny","['COVID19', 'CoronavirusPandemic']",TweetDeck,False,true information,india records 52 050 positive cases 803 deaths 24 hours,NEGATIVE,25,true information
X Æ A-12,"Kaduna, Nigeria","CEO & Founder of https://t.co/FSWQDWIoO0 
#Mobile #Marketing #CCTV Expert #Technician #PenTester #GodBeliever. #Father2MyLuving Daughter. Billgatenow@gmail.com",2010-03-31 20:41:03,1767,3159,7506,False,2020-07-25,NCDCgov: “Report from the National Institute of Pharmaceutical Research &amp; Development on the Madagascar drug showed… https://t.co/R1GiEF7m4K,,IFTTT,False,true information,ncdcgov report national institute pharmaceutical research amp development madagascar drug showed,NEGATIVE,18,true information
The Pioneer,,Twitter account of India's leading independent right-thinking newspaper.,2012-01-21 16:23:26,22663,109,91,True,2020-07-25,"#CoronaVirusPaksitan: #Pakistan reported 1,487 new #COVID19 cases in the last 24 hours, taking the nationwide tally… https://t.co/azfBp39JlM","['CoronaVirusPaksitan', 'Pakistan', 'COVID19']",Twitter Web App,False,true information,reported 1 487 new cases last 24 hours taking nationwide tally,NEGATIVE,5,true information
Yoweri K Museveni,Uganda,President of the Republic of Uganda,2010-03-27 15:08:09,1891919,28,76,True,2020-08-30,"In the next few months either a vaccine or cure will be found, in the meantime, let us avoid #COVID19 by being disc… https://t.co/Iz1kSrNsly",['COVID19'],Twitter Web App,False,unverified claim,next months either vaccine cure found meantime let us avoid disc,NEGATIVE,3,unverified claim
Ben Kreider,"Washington, DC Metro area","Research consultant/PhD candidate, @Brandeisu @thehellerschool #labor expert quoted in @washingtonpost Views my own; RTs≠ endorsement Proud #PA native #1u",2011-01-02 19:24:56,1033,2188,7481,False,2020-07-30,"#Trump wants to ""delay the election"" he knows he'll probably lose, and he opposes mail-in balloting despite… https://t.co/EsfZCDm6a1",['Trump'],Twitter Web App,False,unverified claim,wants delay election knows probably lose opposes mail balloting despite,NEGATIVE,12,unverified claim
Jusper Mogire,,"Communications & Consultant, Data Solutions. Data Recovery. 1 Tweet 1 Change. Public Speaker....",2014-05-09 08:23:22,24141,7908,55880,False,2020-08-22,How the world was made to believe that this mask can prevent the spread of the #COVID19 virus that we have been tol… https://t.co/pKIQCqu56o,['COVID19'],Twitter for Android,False,unverified claim,world made believe mask prevent spread virus tol,NEGATIVE,8,unverified claim
v4dc2 - DC statehood News,Washington DC,"#DCstatehood #DCstatehoodNews service, seeking to end ongoing JimCrow tyranny over DC which forbids all actual legislature elections in DC, Federal,state,&local",2015-01-24 20:19:42,978,2136,28783,False,2020-08-10,"Dear @MayorBowser &amp; US Rep @EleanorNorton, a very conservative DC Federal Appeals Court Senior Judge (with a full d… https://t.co/Rs3kzrcHlh",,Twitter for iPhone,False,true information,dear amp us rep conservative dc federal appeals court senior judge full,POSITIVE,4,true information
The Ismaili,,The official Twitter account of the Ismaili Muslim community. (RTs do not imply endorsement.),2008-10-14 03:53:34,19810,24,79,True,2020-08-11,Listen to @AliVelshi discuss how wearing a mask is a matter of life and death. Let's keep ourselves and our loved o… https://t.co/tMF2pbS5lO,,Falcon Social Media Management ,False,unverified claim,listen discuss wearing mask matter life death let keep loved,POSITIVE,8,unverified claim
John M.💙💪💪🏾🇺🇸🌊🌊2020,NO LISTS PLEASE,vote blue . If you like Trump you probably won’t like me. Wear a fucking 😷 in public places.#Resister #BLM #DemCastPA #DemCast #ONEV1 #JoeBiden2020 NO DM’s,2016-07-27 01:38:03,5063,5469,9232,False,2020-08-02,tRump here is a message from President Barack Obama he left for you with the pandemic team and catalog!… https://t.co/TyxqvKSz5S,,Twitter for iPhone,False,unverified claim,trump message president barack obama left pandemic team catalog,NEGATIVE,1,unverified claim
Jolene Bradley,,RCMP Director of Communications for the Operations team. Momma to two amazing young men in the making! Views expressed are my own.,2012-10-11 00:41:50,83,146,1254,False,2020-08-08,Encourage everyone to download this app. Great tool to help all Canadians #StopTheSpread of #COVID19 https://t.co/RVqr7Jq9cF,"['StopTheSpread', 'COVID19']",Twitter for iPhone,False,true information,encourage everyone download app great tool help canadians,POSITIVE,12,true information
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,555,2,0,False,2020-08-29,"1 new case in Comoros 

[22:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,unverified claim,1 new case comoros 22 18 gmt,NEGATIVE,5,unverified claim
Thesavagecage,United States,"3x #OEF #OIF, #Combatvet , 100 service connected , made it through hell quarantine since March. like my art and can donate Venmo @ thesavagecage #blm #biden2020",2019-08-22 22:09:44,5386,5421,2224,False,2020-08-01,If anyone gets sick and passes because of #COVID19 and it’s traced to @replouiegohmert I expect he is charged with… https://t.co/2SEtRqamRA,['COVID19'],Twitter for iPhone,False,true information,anyone gets sick passes traced expect charged,NEGATIVE,2,true information
Anthony Singleton,,"Husband, Brother, Son and Commentator",2015-08-10 22:09:28,6,42,222,False,2020-07-26,...in the fourth quarter of 2020. The vaccine would be available to the American people at no cost. As is customary… https://t.co/Ztwz5QMwgH,,Twitter Web App,False,true information,fourth quarter 2020 vaccine would available american people cost customary,NEGATIVE,3,true information
Daily Corona Recoveries,,Daily COVID-19 recovery case updates // bot by https://t.co/SixzrU4Lr1,2013-04-22 18:36:01,6,0,26,False,2020-08-17,"1305654 people recovered from Corona today. Total Corona virus recoveries: 14281261 
 
 Source: WHO Situation Repor… https://t.co/lx5sHLzQpj",,corona-recoveries,False,true information,1305654 people recovered corona today total virus recoveries 14281261 source situation repor,NEGATIVE,7,true information
Accenture AU & NZ,,"Improving the way the world lives, works, plays, protects and grows. Follow us for the latest news, events, research and innovative work from Accenture AU & NZ.",2009-03-25 00:30:22,3956,1219,1051,False,2020-08-14,Reform momentum has been declining for three decades - leaving a growing wedge between the economy we have and the… https://t.co/HGs0dgD9RR,,Twitter Web App,False,true information,reform momentum declining three decades leaving growing wedge economy,NEGATIVE,6,true information
A Yi,,,2019-09-24 06:47:34,30,255,4319,False,2020-08-12,"If there is any truth in this, it’s disgraceful. It’s not a journalists job to help politicians pursue a political… https://t.co/jkFa11VE7M",,Twitter for iPhone,False,true information,truth disgraceful journalists job help politicians pursue political,NEGATIVE,21,true information
SecureKey,"Toronto, Ontario Canada",SecureKey is a leading identity and authentication provider that simplifies consumer access to online services and applications.,2010-09-17 17:28:47,2747,1271,1643,False,2020-07-30,"Social distancing due to #COVID19 is emphasizing the need for Canada to embrace digital signatures! 

Get a documen… https://t.co/OzobXlle1a",['COVID19'],HubSpot,False,unverified claim,social distancing due emphasizing need canada embrace digital signatures get documen,POSITIVE,12,unverified claim
Eco,,,2020-03-22 06:02:24,2,1,15,False,2020-08-08,"#raoult #chloroquine #COVID19 
On June 19, the Economic Times in Jaipur, India 
“More than 4,300 healthcare workers… https://t.co/FQPzT9V3ap","['raoult', 'chloroquine', 'COVID19']",Twitter for Android,False,true information,june 19 economic times jaipur india 4 300 healthcare workers,POSITIVE,5,true information
Command Sergeant Major Michael L. Gragg,,"U.S. Army Command Sergeant Major and Defense Health Agency Senior Enlisted Leader. Following, shares, likes & links ≠ endorsement.",2020-07-08 16:48:12,122,82,13,True,2020-08-06,"If you or a loved one has recovered from #COVID19, consider donating convalescent plasma. @MilitaryBlood drives are… https://t.co/UUnZVKK66R",['COVID19'],Sprout Social,False,true information,loved one recovered consider donating convalescent plasma drives,POSITIVE,2,true information
Robert Dace,"Los Angeles, CA",Gaining and Giving knowledge on Cyber Security and Cloud,2020-06-04 14:34:45,1101,4546,69,False,2020-08-04,"ISSQUARED Inc. is Staying at Home and Working | COVID-19 https://t.co/D2zV17FNct via @YouTube 
#Issquared… https://t.co/pZ6UYmc1zd",['Issquared'],Twitter Web App,False,unverified claim,issquared inc staying home working covid 19 via,NEGATIVE,11,unverified claim
Rasu Shrestha MD MBA,"Charlotte, NC","Physician, informatician, pragmatic futurist. Chief Strategy Officer @AtriumHealth. In pursuit of value-based intelligent healthcare. #DataScience #PublicHealth",2011-11-18 12:39:04,31428,832,57316,True,2020-08-02,@drloriandersen @surfspup @mathisonian @jamesglanz @joshkellerjosh @HelenBurstin @DrHowardLiu @choo_ek @gnayyar… https://t.co/YVBeMFOOpH,,Twitter for Android,False,LABEL_UNKNOWN,,POSITIVE,9,LABEL_UNKNOWN
ULG,"361 Newbury St 5th  Boston,Ma","Providing limousine service more than 20 years, United Limo Group have been building long-lasting relationships with our valued clients. 8008750485",2018-09-18 19:59:11,4,23,5,False,2020-08-01,Get The 24/7 Boston #Logan #Airport #Limo Service During In This #COVID19 Pandemic. For more information dial 1(800… https://t.co/V2cn8BDXzG,"['Logan', 'Airport', 'Limo', 'COVID19']",TweetDeck,False,true information,get 24 7 boston service pandemic information dial 1 800,NEGATIVE,1,true information
LexisNexis,"New York, NY","LexisNexis is a leading global provider of legal, regulatory & business info & analytics. Get 24/7 help at https://t.co/CMPkdNEm6A or 800-543-6862",2009-01-16 20:37:03,58539,11410,5051,True,2020-08-07,How has the #coronavirus #covid19 pandemic affected #PTAB activity? Read the analysis from @LexMachina:… https://t.co/dZZT1ERwU2,"['coronavirus', 'covid19', 'PTAB']",Sprout Social,False,true information,pandemic affected activity read analysis,NEGATIVE,1,true information
carli2013,,Freedom is life,2020-04-08 05:39:18,115,452,3309,False,2020-08-13,#cdnpoli #FightBack #Swedeniswinning #onpoli #COVID19 #Masks and tests aren’t needed there is a cure.  They count c… https://t.co/mSvtJ7vM0G,"['cdnpoli', 'FightBack', 'Swedeniswinning', 'onpoli', 'COVID19', 'Masks']",Twitter for iPhone,False,true information,tests needed cure count c,NEGATIVE,2,true information
Alameda County Public Health Department,Oakland,"The official Twitter account for the Alameda County Public Health Department. For COVID-19 info/resources, visit https://t.co/jsg6oPcj7N.",2013-06-21 16:12:59,4391,556,535,False,2020-08-01,"If a contact tracer calls you and says you were exposed to #COVID19, they will tell you to quarantine at home for 1… https://t.co/YpB6h72zMc",['COVID19'],Hootsuite Inc.,False,true information,contact tracer calls says exposed tell quarantine home 1,NEGATIVE,13,true information
Theveganspecialists,United States,"Indulge in to the encyclopedia of Vegan information, recipes, tips&tricks and many more..",2020-05-09 22:34:09,178,295,8,False,2020-08-09,"Fibre: Are you getting enough?

https://t.co/flSdWiLX9i

#vegan #fitness #covid19 #goals https://t.co/XDnljPGovu","['vegan', 'fitness', 'covid19', 'goals']",Integromat,False,true information,fibre getting enough,POSITIVE,6,true information
NBT WORLD News,"Bangkok, Thailand","National News Bureau of Thailand  
Public Relation Department of Thailand

English-language TV programs can now be watched on NBT World via c-band set top boxes",2019-05-23 06:54:35,1369,38,751,True,2020-08-22,"Update : 22.08.20

Thailand reported 0 new coronavirus cases on Saturday, with 0 deaths reported, the total is now… https://t.co/WYIc9QgLOM",,Twitter for Android,False,true information,update 22 08 20 thailand reported 0 new coronavirus cases saturday deaths total,NEGATIVE,7,true information
Jessica,Canada,,2017-09-12 03:29:04,57,278,5689,False,2020-07-29,@jkwan_md Indoor dining equals higher transmission. Right . No masks indoor at a bar . When your eating indoors . D… https://t.co/XXpBBK1ljj,,Twitter for iPhone,False,true information,indoor dining equals higher transmission right masks bar eating indoors,POSITIVE,8,true information
Alex Kahil,,"PhD Graduate, #NoS386",2020-07-31 18:58:03,9,46,179,False,2020-08-01,"It's good that @SenatorDurbin alarms about a country taking more #COVID19 cases than it should, but he doesn't ment… https://t.co/PHldJuvBPT",['COVID19'],Twitter for Android,False,true information,good alarms country taking cases ment,POSITIVE,5,true information
iCanSaveLife,India,We try to bridge the gap between Blood donor & patient in emergency. For Blood requirement Anywhere in #India tweet with  #iCanSaveLife,2010-01-04 19:57:40,47412,9544,3356,False,2020-08-13,"#Chennai #Aug13
Need Plasma from O+ve #COVID19 recovered patient
At MGM Hospital
Call 9381047378
via @meenakshin14… https://t.co/1Ro1DKnHpH","['Chennai', 'Aug13', 'COVID19']",Twitter Web App,False,unverified claim,need plasma recovered patient mgm hospital call 9381047378 via,NEGATIVE,2,unverified claim
SARAYA,Japan,"Leading sanitation, hygiene and healthy foods in order to improve the world. Caring not only about you but also your environment. Share with us using #SARAYA.",2018-05-11 09:24:00,209,98,946,False,2020-07-25,Vaccine progress report: the projects bidding to win the race for a COVID-19 vaccine https://t.co/NEBbxWwBxy… https://t.co/DVO6kwZ5L2,,Buffer,False,true information,vaccine progress report projects bidding win race covid 19,NEGATIVE,3,true information
Chris Lancashire,,"Author #BeyondCourage: Memoir of my son #AndrewsStory #Chondroblastic #Osteosarcoma #SarcomaAngel #AYAcancer
Book trailer
https://t.co/439TD14rRn",2015-12-12 03:56:35,2440,4688,63443,False,2020-08-12,@ProfPCDoherty @ConversationEDU My view Professor on this. The Fed Govt has been *absent* &amp; *asleep* on their watch… https://t.co/3yC2mjxpub,,Twitter for Android,False,unverified claim,view professor fed govt absent amp asleep watch,NEGATIVE,4,unverified claim
ABS-CBN News,"Manila, Philippines","Stories, video, and multimedia for Filipinos worldwide, from ABS-CBN News and Current Affairs, the Philippines' most trusted news organization.",2008-08-16 10:09:33,7043614,1070,1159,True,2020-08-16,Chinese volunteers willing to take a chance on #COVID19 vaccines outside trials https://t.co/Z09Art59MP,['COVID19'],TweetDeck,False,unverified claim,chinese volunteers willing take chance vaccines outside trials,NEGATIVE,3,unverified claim
Agit-Pop,"New York, USA",#Progressive #Satire #Videos #GIFS #Art #Photography,2017-06-12 21:08:58,83810,4534,18959,False,2020-07-25,@AC360 @JohnBerman @realDonaldTrump; patron saint of #COVID19 https://t.co/cPYp6VIz3O,['COVID19'],Twitter Web App,False,true information,patron saint,POSITIVE,15,true information
AVS🇮🇳😷,"New Delhi, India","Biologically, Emotionally, Financially, Intellectually, N/E, Indian.........👽NationFirst | Himalaya | Parvati-Valley | Defence | Politics | MUFC | RT≠ENDT",2016-01-06 13:47:43,5154,873,73339,False,2020-08-12,"Country's #Covid19 recovery rate will cross 99% by the time these covid vaccines reach us. #IndiaFightsCOVID19 

Ma… https://t.co/6IhpNuOC8z","['Covid19', 'IndiaFightsCOVID19']",Twitter for iPhone,False,true information,country recovery rate cross 99 time covid vaccines reach us,POSITIVE,3,true information
Meritnation.com,India,"We make studies fun & school easy! Follow us to receive inspiring content, latest education news  & cool contests",2009-03-03 11:14:59,3081,59,268,False,2020-07-27,"Enroll for Meritnation's Free Live Classes - https://t.co/maalS7ZUZ9
Here's the schedule for today.

#Meritnation… https://t.co/oPggw4Skj5",['Meritnation'],Twitter Web App,False,true information,enroll meritnation free live classes schedule today,NEGATIVE,0,true information
Traci T,Texas,"mother, teacher, reader, writer and most importantly- I love God, our country, and our future.  ❤️",2010-01-22 17:57:55,277,881,2166,False,2020-08-30,@JoyAnnReid @JoyAnnReid what say you about the DC “March”? Seems like #COVID19 is a damn smart virus that only infe… https://t.co/rLmrZOgAmC,['COVID19'],Twitter for iPhone,False,true information,say dc march seems like damn smart virus infe,POSITIVE,14,true information
🇨🇦 Cathy Cody 🇨🇦,,"I am 🇨🇦 BC gal living in NB, 4 daughters,6 grands.Liberal views. melanoma survivor.interests 🏒🐧Nutrition, kids'health, facts.diversity.🔬 over $$$ 🐕person",2015-12-29 17:32:06,545,1701,18535,False,2020-07-27,"🇨🇦Thoughts are with the 322 across Canada who were newly tested positive, and the families and loved ones of the 5… https://t.co/FdN5MBnJUU",,Twitter Web App,False,unverified claim,thoughts 322 across canada newly tested positive families loved ones 5,POSITIVE,2,unverified claim
Channel 1 Atlanta News NOW,"Atlanta, GA","Apart of #Atlanta, #America, & the #World for over 10 years! #Breaking the #news #sports & #weather 24/7! Live on #Periscope",2008-12-28 22:17:21,3574,4581,15684,False,2020-08-13,WATCH LIVE  #Breaking #news #severe #wx #covid19 #coronavirus #gawx https://t.co/icL4JpSDYc,"['Breaking', 'news', 'severe', 'wx', 'covid19', 'coronavirus', 'gawx']",Periscope,False,true information,watch live,POSITIVE,24,true information
Nancy Hernandez,,#ProudImmigrant #ProudAmerican #WomensMarch #TheResistance #BlackLivesMatter #LoveIsLove 🏳️‍🌈 #MarchForOurLives #NoNRA #FamiliesBelongTogether,2011-05-08 18:19:05,11307,12439,300315,False,2020-08-08,Democrats want it for ALL Americans!! How are we Americans so stupid to allow a mere piece of crap man murder over… https://t.co/pBPbIsDYN7,,Twitter for iPhone,False,misinformation,democrats want americans stupid allow mere piece crap man murder,NEGATIVE,10,misinformation
Tree Top Hospital,Maldives,Excellence in Healthcare,2016-10-01 07:28:44,2342,152,137,False,2020-08-09,"Announcement on Tree Top Hospital specialties for Today, Sunday, August 09, 2020.

Telemedicine consultations are a… https://t.co/L0lzH7zSZ9",,Twitter for Android,False,true information,announcement tree top hospital specialties today sunday august 09 2020 telemedicine consultations,POSITIVE,2,true information
𝔏𝔦𝔬𝔫𝔢𝔰𝔰,"California, USA",Lurker | anthropologist | INTP | she/her | opinions are my own | likes animals more than people |,2009-05-10 22:33:19,277,790,103225,False,2020-08-09,@GavinNewsom is just as bad as these wealthy people. He’s in their class so he doesn’t care about the normal people… https://t.co/E9eZ8ag94V,,Twitter for iPhone,False,true information,bad wealthy people class care normal,NEGATIVE,26,true information
Med,,an abstract thinker.,2010-11-23 22:17:12,976,1302,36367,False,2020-08-09,"Should Takeaway Food Vendors like #McDonalds hold responsible for breaches in #Laws, by allowing Food Delivery Ppl,… https://t.co/Yq5nVC4nqx","['McDonalds', 'Laws']",Twitter for Android,False,true information,takeaway food vendors like hold responsible breaches allowing delivery ppl,NEGATIVE,6,true information
International Medical Corps,"ÜT: 34.018689,-118.483186","We help people in crisis caused by war, natural disaster and disease by providing emergency health services, and then promote self-reliance through training.",2008-09-17 18:55:55,22757,4261,6385,True,2020-08-22,"How can you play your part in reducing the spread of #COVID19?

▶️ #WearAMask 😷 
▶️ Wash your hands regularly 💧 
▶️… https://t.co/qbSOyEZWa6","['COVID19', 'WearAMask']",Sprout Social,False,true information,play part reducing spread wash hands regularly,NEGATIVE,18,true information
Andrea Rowlison,"Orlando, Florida","Music Remembrance provides music ensembles and bands for wedding ceremonies, wedding receptions, events, memorials, and singing and musical telegrams.",2010-11-12 05:43:07,94,195,63,False,2020-08-22,"Thank you @Triangle_NL for doing a wonderful story about our musicians https://t.co/q6JmhOpYaV 
#TheVillages… https://t.co/TCfb6jXJ1m",['TheVillages'],Twitter Web App,False,unverified claim,thank wonderful story musicians,POSITIVE,20,unverified claim
That Bitch Y’all Slept On,"Los Angeles, CA",,2015-03-03 05:54:52,161,674,4353,False,2020-07-31,@PaulaReidCBS @CBSNews He doesn’t believe his own grandmother had #COVID19 and died from it when it’s listed on her… https://t.co/OyuiHOJmW2,['COVID19'],Twitter for iPhone,False,unverified claim,believe grandmother died listed,NEGATIVE,17,unverified claim
Sambad English,Odisha,"Odisha Sun Times is now Sambad English. We cover Breaking News, Alerts & Feature Articles.

Join us on: https://t.co/dVPFiHHyyo",2013-11-12 08:17:29,34816,4,7,False,2020-07-26,#Odisha | Malkangiri district administration shares details of 15 new #COVID19 cases detected in the district today https://t.co/OGjFNy5wIE,"['Odisha', 'COVID19']",Twitter for Android,False,true information,malkangiri district administration shares details 15 new cases detected today,POSITIVE,5,true information
Pranavsinh,AKHAND BHARAT,"You Are Either on My Side or in My F-ing Way | Pseudo-Secularist Liberals, Leftists, MSM mo, Piddis - Strictly Stay Away/Blocked | RTs ≠ Endorsements",2019-04-20 07:16:01,230,56,32245,False,2020-08-01,"Jeez since when #coronavirus became secular? 

Corona must have told SC that it accepts certain kind of prayers so… https://t.co/KLZN3v4fz0",['coronavirus'],Twitter for Android,False,unverified claim,jeez since became secular corona must told sc accepts certain kind prayers,NEGATIVE,15,unverified claim
Ray Bugeja,Malta,"MBA, FCCA, CFCSI, FIoD",2013-10-15 19:04:10,579,58,47,False,2020-08-08,"#COVID19 #Malta
Active cases 351, back to the level of 4 months ago. Total cases then 370, now 1035.","['COVID19', 'Malta']",Twitter Web App,False,true information,active cases 351 back level 4 months ago total 370 1035,NEGATIVE,5,true information
GO #boomerpower,Sydney,"Education. Four languages, keen on travel, little bit crafty and collector of retrovintage stuff.",2007-09-03 08:05:57,3142,4975,18889,False,2020-08-22,"Memo to #auspol #nswpol 

The World Health Organization (WHO) has recommended that children over 12 should… https://t.co/zgCkcA7uSB","['auspol', 'nswpol']",Twitter Web App,False,true information,memo world health organization recommended children 12,POSITIVE,0,true information
Countries Without Coronavirus Bot,,"Countries that have no active cases of COVID-19, every half hour.
Not an official authority.
Made with Cheap Bots, Done Quick!
Data - Worldometers",2020-05-05 00:58:30,10,0,0,False,2020-07-28,St. Kitts &amp; Nevis has no active cases of the novel coronavirus disease/COVID-19. #COVID19,['COVID19'],"Cheap Bots, Done Quick!",False,unverified claim,st kitts amp nevis active cases novel coronavirus disease covid 19,NEGATIVE,7,unverified claim
Shafin Diamond,,The Alchemist @VicSquareTech. Entrepreneur and investor #venturebuild. Proud husband and dad. Venture philanthropist. Sports junkie #WeTheNorth.,2013-12-23 15:32:03,959,661,4759,False,2020-07-31,"When it comes to the #tech industry in the #COVID19 era, it's not all sunshine. 

The real effects the pandemic wil… https://t.co/3MFgQneYQR","['tech', 'COVID19']",Hootsuite Inc.,False,true information,comes industry era sunshine real effects pandemic wil,POSITIVE,1,true information
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,473,1,0,False,2020-08-08,"17 new cases in Norway 

[14:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,true information,17 new cases norway 14 46 gmt,POSITIVE,5,true information
ClinicOne,"Jawalakhel, Lalitpur, Nepal",Visit us for innovative & quality healthcare services. Your health always comes first.,2016-11-06 14:22:29,64,143,277,False,2020-08-13,"Binod is doing his part!! Are You??

Tag a Binod you know in the comment box below!!

Stay safe, stay healthy,
Clin… https://t.co/X2ufNFfmHc",,Twitter Web App,False,true information,binod part tag know comment box stay safe healthy clin,NEGATIVE,18,true information
JimmyKAG2020,"Oklahoma, USA",God Bless Donald J. Trump. Keep America Great!!!! Make Congress and the White House Red in 2020!,2020-02-23 20:45:56,386,599,125,False,2020-08-04,Deaths from #COVID19  are way way down. #stoptesting.,"['COVID19', 'stoptesting']",Twitter for iPhone,False,true information,deaths way,NEGATIVE,10,true information
Arsh,"Berhampur / Bhubneswar, Odisha",| Journalist @Sambad_English | Gandhian | Lawyer someday | Foodie | Student of Utkal University | Follow me for Politics and Law | Sambad Group |,2014-11-04 06:13:06,393,46,4401,False,2020-08-04,"Erroneous #COVID19 data provided by @IPR_Odisha 

The district-wise tally gives  different data from that of the to… https://t.co/4lgAGHNlyo",['COVID19'],Twitter for Android,False,misinformation,erroneous data provided district wise tally gives different,NEGATIVE,5,misinformation
John Johnstone,"Hampshire, England",,2009-06-29 22:17:04,57,279,2859,False,2020-07-27,"Favourite words on #bbcbreakfast are lack of clarity.
Here is clarity if you get back from Spain you quarantine
#COVID19 #COVIDIDIOTS","['bbcbreakfast', 'COVID19', 'COVIDIDIOTS']",Twitter for Android,False,unverified claim,favourite words lack clarity get back spain quarantine,NEGATIVE,13,unverified claim
Chris McKenna 🇺🇸,"Arizona, USA",Spicy opinions from a universal skeptic and hardcore conservative. Deep in the heart of Arizona is where we keep our guns close and our women closer. #maga #kag,2016-02-27 01:22:59,2050,2597,61,False,2020-07-31,Notice how CDC data shows flu deaths going down as #COVID19 deaths go up. #Scamdemic https://t.co/w3PQFO0qiP,"['COVID19', 'Scamdemic']",Twitter for iPhone,False,true information,notice cdc data shows flu deaths going go,NEGATIVE,23,true information
Rajini Vaidyanathan,,"BBC NEWS South Asia Correspondent. (In the UK for a bit). TV, Radio, digital - news + docs. Fmr Anchor/Reporter in the USA. My views. Send me your stories - DM.",2011-01-20 23:32:42,27021,5817,6746,True,2020-08-08,"Indian actor Abhishek #Bachchan has now tested negative for Covid, having spent weeks in hospital. But a reminder,… https://t.co/4jEUKTIqFk",['Bachchan'],Twitter for iPhone,False,unverified claim,indian actor abhishek tested negative covid spent weeks hospital reminder,NEGATIVE,2,unverified claim
FoncéAuClair=D2L,Hovering in Flight,"Providing SOFT data 4 resource allocation
Navigating a world populated w/loudmouth woke bullies/invertebrates daily
#PushBackHard #TheOath
On Parler:1MinPsychic",2008-10-27 12:50:24,1564,1009,34547,False,2020-08-04,"FINALLY, SOMETHING SCIENTIFIC questioning this whole mask claim that it is effective in halting the spread of… https://t.co/KJoI8fmfTy",,Twitter Web App,False,unverified claim,finally something scientific questioning whole mask claim effective halting spread,NEGATIVE,8,unverified claim
#IndiaFightsCorona,,Official Government of India updates on #COVID19 by @MIB_India.,2020-03-31 07:41:35,103127,70,1958,True,2020-08-04,"#CoronaVirusUpdates: 

📍Total #COVID19 Cases in India (as on August 4, 2020)

▶️31.59% Active cases (586,298)
▶️66.… https://t.co/VZhGMR5sjD","['CoronaVirusUpdates', 'COVID19']",Twitter for Android,False,true information,total cases india august 4 2020 31 59 active 586 298 66,POSITIVE,5,true information
Dr. Wolfgang H Thome,Germany,"Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.",2010-04-20 06:38:31,11759,812,45496,False,2020-07-27,"#COVID19
Global overnight developments from 26th to 27th of July 2020
6 pm EAT: 16.285.278 Infections/Deaths 649.84… https://t.co/Kcx1fsIUyU",['COVID19'],Twitter Web App,False,true information,global overnight developments 26th 27th july 2020 6 pm eat 16 285 278 infections deaths 649 84,POSITIVE,23,true information
Shah Sheikh,"Dubai, United Arab Emirates",Cyber Security Professional / Enthusiast / Founder.,2011-07-22 19:52:59,1566,182,8,False,2020-08-11,DDoS Attacks Triple in Q2 to Target #COVID19 Home Workers: Kaspersky warns of unseasonal uptick in activity https://t.co/WvwIzMUt3m,['COVID19'],dlvr.it,False,unverified claim,ddos attacks triple q2 target home workers kaspersky warns unseasonal uptick activity,NEGATIVE,13,unverified claim
Dayman,,,2020-06-04 13:59:41,6,12,208,False,2020-07-31,"To those of you attacking Dr Fauci, this is what he had to say when asked if he thinks people should attend Trump r… https://t.co/iVYZ9JqTnw",,Twitter for iPhone,False,unverified claim,attacking dr fauci say asked thinks people attend trump r,NEGATIVE,16,unverified claim
Khanyisile Kgoadi,"Cape Town, South Africa",Award Winning Woman Scientist| Humanitarian| Education & Science Advocate #STEM | PhD Candidate @UCT_news| 2018 #MG200Young| EXCO @SAImmunology,2010-05-11 04:48:29,126,199,1817,False,2020-08-22,Thanks to @Cristiano @Ibra_official @lewy_official @JoshuaKimmich @leongoretzka_ for your initiatives to fight… https://t.co/14jRtM9wcW,,Global Citizen Mobile App,False,true information,thanks initiatives fight,POSITIVE,22,true information
