user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,label,cleaned_text,sentiment,topic,misinformation_label
Alex Co,,"EIC of @MPFirst & @SinglePlayer1st , Former EIC of @PSLifeStyle, Formerly @Gameranx, @TheEscapistMag & more!",2010-09-17 15:03:24,1511,868,3255,False,2020-08-11,So Russia has apparently developed the first #COVID19 vaccine?’ Hope it’s legit and had enough testing. Good news though.,['COVID19'],Twitter for iPhone,False,true information,russia apparently developed first vaccine hope legit enough testing good news though,POSITIVE,25,true information
Q,,Time is irrelevant. Tweets are my own.,2011-04-24 00:26:09,262,2272,383,False,2020-07-28,Let’s free some slaves great people of the world!  #هند_القحطاني #COVID19 #ImranKhanPUBGKholo #sakaja #에이티즈… https://t.co/IYfiVZcmUJ,"['هند_القحطاني', 'COVID19', 'ImranKhanPUBGKholo', 'sakaja', '에이티즈']",Twitter for iPhone,False,true information,let free slaves great people world,POSITIVE,9,true information
Fred Mertz’s Bitchy Wife,Seattle WA & Portland OR,It’s all about getting rid of a narcissist & his gestapo! #PortlandProtest #Portland #PortlandMom~Don’t “F” with #PDX #Seattle #Photojournalist | Personal Acct,2016-04-10 16:27:49,603,472,11435,False,2020-08-04,"SEND BARRON TO SCHOOL FIRST!!!
@realDonaldTrump #TrumpHasNoPlan #COVID19 #COVIDIOT #Covid_19 #TrumpGolfsAmericansDie https://t.co/9LiMDCy9q1","['TrumpHasNoPlan', 'COVID19', 'COVIDIOT', 'Covid_19', 'TrumpGolfsAmericansDie']",Twitter for iPhone,False,true information,send barron school first,POSITIVE,0,true information
"DISTRICT INFORMATION OFFICE, NASHIK","Nashik, India","Official Twitter account of District Information Office, #NASHIK, Directorate General of Information & Public Relations, Government of Maharashtra,",2016-02-05 08:29:47,19837,194,586,True,2020-08-06,"#Nashik District #CoronaUpdates
6 August 2020 AT 8.30 PM
#COVID19 #StayHomeStaySafe https://t.co/dab6tLXfhj","['Nashik', 'CoronaUpdates', 'COVID19', 'StayHomeStaySafe']",Twitter for Android,False,true information,district 6 august 2020 8 30 pm,POSITIVE,22,true information
Ajay Awtaney,instagram.com/livefromalounge,Aviation / Business & Luxury Travel Journo | Miles & Points Nerd | Indian Credit Card Expert| #avgeek| #paxex| @cnbctv18news| @livemint| @cntindia| @firstpost,2011-06-28 11:29:08,11147,2556,7538,True,2020-07-27,Upto 45% of the schedule will operate &amp; fares will be capped for domestic flights till November 2020 :… https://t.co/0RvDrHVBtH,,LFALSNAPAP,False,true information,upto 45 schedule operate amp fares capped domestic flights till november 2020,NEGATIVE,2,true information
John M. Ahern,,"Husband, Father of 3 humans and a labradoodle, Stand Up Paddle and Environmental advocate, beach bum.",2020-03-21 16:22:21,57,486,6635,False,2020-08-10,Oh look an @MLB @MLB_PLAYERS #COVID19 party https://t.co/VWWVRm9hGu,['COVID19'],Twitter for iPhone,False,unverified claim,oh look party,POSITIVE,13,unverified claim
Naresh D Koka,"Chicago, U.S.A","Alliance Lead US @ @valorem ► Digital Evangelist, Road Cyclist, Husband, Father, Tech Enthusiast. #DigitalNative",2009-01-05 09:32:13,290,883,268,False,2020-08-22,"""Remote working is no longer a nice-to-have — it's a business necessity."" https://t.co/BsJwzmpFqy

forrester… https://t.co/wCBhkTSAy7",,Microsoft Power Platform,False,true information,remote working longer nice business necessity forrester,NEGATIVE,32,true information
Caribbean disaster,Jamaica- Trinidad &Tobago,We are a member of the coalition of small island and low-lying coastal countries that share similar development challenges and concerns,2016-05-03 01:57:27,2742,3371,104363,False,2020-08-16,"Latest #COVID19 watch, Aug. 16: https://t.co/WG7CQKeuKd

- Swedish researchers recommend face masks for children in… https://t.co/FFzgjh1ZjT",['COVID19'],Twitter Web App,False,true information,latest watch aug 16 swedish researchers recommend face masks children,POSITIVE,5,true information
IndSamachar News,India,"The absolute truth is ‘Aham Brahmasmi’ rest all is relative and NEWS. News is News.We are here to help Deliver it ,not Stop it .",2018-04-07 00:15:10,14160,0,804,False,2020-07-25,"South Korea has reported 113 newly confirmed cases of #COVID19 over the past 24 hours, its first daily jump over 10… https://t.co/EYQC2pKLIB",['COVID19'],Twitter for Android,False,true information,south korea reported 113 newly confirmed cases past 24 hours first daily jump 10,NEGATIVE,1,true information
Erik Renner,"Michigan, USA","Chief Correspondent, World Wide Unlimited News",2018-01-08 22:06:21,52,432,1394,False,2020-08-30,@gymnastics_Mi @GovWhitmer @DirectorMvaa @LtGovGilchrist @gretchenwhitmer @GaryPeters @SenStabenow @GovWhitmer… https://t.co/OB2o3vAMnc,,Twitter for Android,False,LABEL_UNKNOWN,,POSITIVE,30,LABEL_UNKNOWN
Tracy 💜 🇮🇪 🇳🇴,"Wexford, Ireland","Writer, Carer, Special Needs Mom. Advocate for disability & carer rights. Masters degree in Counselling. Certified Nursing Assistant. CoFounder @ProfoundIreland",2016-03-22 12:54:29,6114,5344,100861,False,2020-08-09,This is a junior doctor in Naas posting this photo of herself. WTH is she thinking?! A doctor putting her foot on a… https://t.co/VgGCIU62oX,,Twitter Web App,False,unverified claim,junior doctor naas posting photo wth thinking putting foot,NEGATIVE,33,unverified claim
Coronavirus Updates - Alexander Higgins,,An independent citizen journalist that aggregates and reports on news and political issues with a focus on government corruption and environmental activism.,2010-05-02 03:52:20,17412,6804,9891,False,2020-08-02,"Tennessee reports 1,443 new cases and 6 new deaths bringing total confirmed cases there to 109,627 and 1,073 total… https://t.co/Py4xFDveAk",,Alexander Higgins,False,true information,tennessee reports 1 443 new cases 6 deaths bringing total confirmed 109 627 073,NEGATIVE,6,true information
Newswav,,Download Newswav and get all the News that matter to Malaysian in one place.,2016-12-02 07:46:22,71,45,0,False,2020-07-28,"TOP HEADLINES FROM THIS MORNING

Read all these and more for FREE under the ""🔥HOT"" section from our Newswav App:… https://t.co/j0PbPowtlS",,Twitter Web App,False,true information,top headlines morning read free hot section newswav app,NEGATIVE,82,true information
blakeysegs,,Hubean,2015-07-24 04:22:25,16,32,81,False,2020-07-27,Will any protester at #BLM protest tomorrow be viewed as #nomasklivingwoman has been today if arrested for contesti… https://t.co/66k6hOLHH5,"['BLM', 'nomasklivingwoman']",Twitter Web App,False,unverified claim,protester protest tomorrow viewed today arrested contesti,NEGATIVE,21,unverified claim
A Siegel,,"Fighting for a Prosperous, Climate Friendly, Energy Smart Future ...",2009-04-01 03:46:24,2044,625,119004,False,2020-08-02,"Is the @GOP plan to have #superspreader @HouseGOp  infect large portions of the population or what?

Example 37 or… https://t.co/9LEQkuMZcn",['superspreader'],Twitter Web App,False,true information,plan infect large portions population example 37,NEGATIVE,56,true information
Gigameg,U.S.A.,"“Be excellent to each other” Random thoughts, tangents, smack talk, cryptocurrency trading journal. Probably will be cancelled soon.",2018-03-13 02:07:21,1757,592,12282,False,2020-07-28,"Hydroxycholorquine was a thing before Trump ever uttered its name

Doctors were using it for decades before we ever… https://t.co/ytGhNmCxfv",,Twitter for iPhone,False,unverified claim,hydroxycholorquine thing trump ever uttered name doctors using decades,NEGATIVE,61,unverified claim
James Morris,London,MD at award-winning SME |⛵️ 🚴🏻‍♂️ | #SME #Founder | Currently #SME tweeting,2013-02-08 15:20:39,1075,1470,15573,False,2020-07-31,Sooo....gatherings in a private garden for up to 30 allowed.....but wedding receptions not allowed 🤔 going to be an… https://t.co/Vnb1kClc07,,Twitter for iPad,False,true information,sooo gatherings private garden 30 allowed wedding receptions going,POSITIVE,24,true information
Sean Long #BLACKLIVESMATTER,"San Jose, Cali",I want to create! 🎸Musician📽Content Creator ✖️✖️✖️Straight Edge🐶Corgi Chewie & 2 Cats😻😻 https://t.co/0JFsRj00gm Instagram/Facebook/Snap SEANxLONG,2008-09-22 07:52:26,7026,1748,9992,False,2020-08-09,#NewZealand is a #MagicalPlace it’s where they filmed #MiddleEarth &amp; #PowerRangers but it’s shown you can be free o… https://t.co/z1aEKPUG5o,"['NewZealand', 'MagicalPlace', 'MiddleEarth', 'PowerRangers']",Twitter for iPhone,False,true information,filmed amp shown free,NEGATIVE,2,true information
LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,62930,350,99,True,2020-08-12,Fact Check: Image of human trial volunteer for Russia's COVID-19 vaccine shared as pic of President Vladimir Putin'… https://t.co/A6btj8IOqs,,TweetDeck,False,true information,fact check image human trial volunteer russia covid 19 vaccine shared pic president vladimir putin,NEGATIVE,25,true information
Darkey Hassanatu Mustapha,Greater Accra,My nature,2018-07-11 20:36:03,858,1452,1413,False,2020-08-17,"*Update No. 15: Measures taken to combat spread of Coronavirus.*

#PresidentAkufoAddoSpeaksOnCoronavirus
#COVID19… https://t.co/XyclG3ojkm","['PresidentAkufoAddoSpeaksOnCoronavirus', 'COVID19']",Twitter for Android,False,true information,update 15 measures taken combat spread coronavirus,POSITIVE,4,true information
South African Government,South Africa,"The official South African Government account, offering easy access to public information and services. Tel: 012 473 0000",2013-06-21 10:25:42,446823,496,5736,True,2020-08-04,[Coming up] Minister of Health @DrZweliMkhize will launch the #WorldBreastfeedingWeek Campaign under the adapted th… https://t.co/R7hig6rbbU,['WorldBreastfeedingWeek'],Twitter Web App,False,unverified claim,coming minister health launch campaign adapted th,POSITIVE,3,unverified claim
🚁#SaveTimeless 🐢🍎🎣🧸,United States,#Clockblocker #Thalassophile ❤️ #MCU #Outlander #AStartingPoint #Heartie #GrantUsAFamily #TeamPopcorn 👊🏻👊🏽👊🏿,2011-04-21 08:13:11,727,209,61920,False,2020-08-16,"@lindakleintop @dawnflite @brbird @brspndr Hahaha i love this song, especially in 2020!!! #COVID19 https://t.co/t0tK3bGdSB",['COVID19'],Twitter for iPhone,False,unverified claim,hahaha love song especially 2020,POSITIVE,22,unverified claim
Malcolm Montgomery #WallOfVets,,#DEMS #TheResistance #VetsResistSquadron #VetsResistSupportSquadron #Democrats #JoeBiden #Biden #JoeBidenForPresident2020 #Biden2020 #TeamJoe #FBR #WallOfVets,2014-05-23 13:53:59,84042,72629,26915,False,2020-08-08,@PPersnickety @judizydeco @Catteeya @msppalt @hig682 @MsPP01 @TIC_14 @SheriMusings @MightyResistor @pistolstrikesbk… https://t.co/VQhdLJbYHX,,Twitter Web App,False,LABEL_UNKNOWN,,POSITIVE,30,LABEL_UNKNOWN
Jenni Crothers,Milky Way,"Geeky sci-fi fan who travels, fly fishes, skis and Flowrides.",2013-10-01 21:31:51,35,33,6908,False,2020-07-25,@SpencerJCox Wow. How many residents of Fairview have #COVID19 because you didn’t mandate masks? 😷 #PioneerDay… https://t.co/Oa8S1F8ELV,"['COVID19', 'PioneerDay']",Twitter for iPhone,False,unverified claim,wow many residents fairview mandate masks,POSITIVE,5,unverified claim
Sandford Reed,"Burlington, Wisconsin ",,2009-07-03 12:55:53,87,74,7097,False,2020-08-08,"Have the effects of #COVID19, lockdown and quarantine ground you down? Why not take a holiday with @JohnCleese with… https://t.co/Lis2ob817l",['COVID19'],Twitter Web App,False,unverified claim,effects lockdown quarantine ground take holiday,NEGATIVE,11,unverified claim
Video Forensics,,"https://t.co/dGlLLkOuIO
RTs ≠ endorsements",2013-01-30 03:18:05,619,546,5,False,2020-08-22,Not only is there a search on for the source of #Auckland's #COVID19 outbreak - there's a search for political acco… https://t.co/O0LOPyKWzG,"['Auckland', 'COVID19']",Twitter Web App,False,unverified claim,search source outbreak political acco,NEGATIVE,55,unverified claim
𝒯𝒶𝓃𝓃𝓊,"Bhubaneshwar, India","Entrepreneur | B2B, PR, Digital Marketing and Social Media | Humorist | Blogger | Thinker",2009-04-30 17:06:15,5380,750,19455,False,2020-08-04,"#COVID19 MoHFW Data - INDIA
04-08-2020 08:00 AM

18,55,745 Total Cases

5,86,298 Active Cases
12,30,510 cured/disch… https://t.co/Ye66DwG5iw",['COVID19'],Twitter Web App,False,true information,mohfw data india 04 08 2020 00 18 55 745 total cases 5 86 298 active 12 30 510 cured disch,NEGATIVE,1,true information
Entrepreneur ME,Middle East based in Dubai UAE,Official Twitter of Entrepreneur Middle East magazine. Entrepreneurship news & opportunities in MENA https://t.co/lbupnfrsRW  | http://t.co/oUhoaC2ZIg,2012-07-12 13:59:56,183578,638,27845,True,2020-08-30,"Whether it’s capitalizing on underpriced attention, building massive audiences, getting closer to your customers, o… https://t.co/LKs8MSf9D3",,TweetDeck,False,unverified claim,whether capitalizing underpriced attention building massive audiences getting closer customers,NEGATIVE,9,unverified claim
Danny Nel,"ÜT: -26.712692,27.104824","Agricultural economist, networker, artlover, philosopher and holistic life coach.  Where will we look? This is it!  The truth will set us free.  Suid Afrika Bo!",2010-03-14 22:18:21,6309,6845,17567,False,2020-08-17,"The #SouthAfrican🇿🇦 #ANC-led government try to control everything, but cannot.

Central control can never work in a… https://t.co/4QYm9MKBE1","['SouthAfrican', 'ANC']",Twitter for Android,False,unverified claim,led government try control everything central never work,NEGATIVE,18,unverified claim
Tanya,,,2020-03-01 20:53:40,9,1,448,False,2020-08-02,@Karl_Lauterbach @DrMikeRyan responded to a question about the role that children play in #COVID19 transmission ⬇️ https://t.co/ObieyBPSvK,['COVID19'],Twitter for Android,False,unverified claim,responded question role children play transmission,NEGATIVE,0,unverified claim
John Johnstone,"Hampshire, England",,2009-06-29 22:17:04,57,279,2859,False,2020-07-27,"Favourite words on #bbcbreakfast are lack of clarity.
Here is clarity if you get back from Spain you quarantine
#COVID19 #COVIDIDIOTS","['bbcbreakfast', 'COVID19', 'COVIDIDIOTS']",Twitter for Android,False,unverified claim,favourite words lack clarity get back spain quarantine,NEGATIVE,11,unverified claim
Cyrus S,"New York, NY","Entrepreneur and lifelong advocate of #IranRegimeChange, secular democracy & individual liberties.  Freelance business, economy, geopolitics & security analyst.",2009-06-14 15:09:34,3479,5002,54963,False,2020-07-28,I don't think those earlier cause in New Zealand (has less people than NY) were #COVID19 at all. They had no testin… https://t.co/E3LOXuZNBo,['COVID19'],Twitter Web App,False,unverified claim,think earlier cause new zealand less people ny testin,NEGATIVE,48,unverified claim
Business Insider India🇮🇳,"New Delhi, India",Intelligence for India's next generation.,2013-07-22 09:56:50,64145,223,149,True,2020-08-08,Union Minister of State for Agriculture Kailash Chaudhary says he has tested positive for #COVID19 (news agency PTI),['COVID19'],TweetDeck,False,unverified claim,union minister state agriculture kailash chaudhary says tested positive news agency pti,NEGATIVE,12,unverified claim
OdishaDiary,Bhubaneswar,"Branding #Odisha Globally, Oldest news portal of the state| Imp Initiatives of OD: Living Legend Awards | @kalingalitfest | #Mystickalinga |#Kandhmallitfest",2010-01-06 17:28:13,23175,465,5119,False,2020-08-09,"#Odisha: #Mayurbhanj District reports 35 new #COVID19 positive cases Today, total tally 896 https://t.co/lV8tYPTnR1","['Odisha', 'Mayurbhanj', 'COVID19']",WordPress.com,False,true information,district reports 35 new positive cases today total tally 896,POSITIVE,1,true information
Anupam Gupta,Mumbai,"Neo: I thought it wasn't real.
Morpheus: Your mind makes it real.",2007-12-31 12:10:03,45448,87,83,True,2020-07-26,Thread alert. Mumbai's #COVID19 story: A 1hr long video interview of @mybmc's IS Chahal with Dr Shashank Joshi and… https://t.co/O2wmVcWGqd,['COVID19'],Twitter Web App,False,unverified claim,thread alert mumbai story 1hr long video interview chahal dr shashank joshi,NEGATIVE,60,unverified claim
#IndiaFightsCorona,,Official Government of India updates on #COVID19 by @MIB_India.,2020-03-31 07:41:35,105620,70,2104,True,2020-08-17,"#IndiaFightsCorona: 

Avoid 3️⃣ 'Cs'

There are certain places where #COVID19 spreads more easily:

1️⃣ Crowded pla… https://t.co/UVkufywwrD","['IndiaFightsCorona', 'COVID19']",Twitter for Android,False,true information,avoid cs certain places spreads easily crowded pla,NEGATIVE,75,true information
Michelle Mercurio,"Richmond, VA",Brand Catalyst & Coach. Get paid MORE to be more YOU. Ambassador @Richmond_CM #RVA #NASA #EDM #craftbeer,2008-02-25 21:21:49,1068,1642,3238,False,2020-07-30,"Summed up in a tweet, just like the #CheetoInChief  likes it!  @realDonaldTrump @POTUS #COVID19 (didn't mean to off… https://t.co/8Us9jAan0d","['CheetoInChief', 'COVID19']",Twitter for Android,False,unverified claim,summed tweet like likes mean,NEGATIVE,16,unverified claim
Bruce Wayne,,"One who loves, supports, and defends one's country.
A person who loves his country, and zealously supports and defends it and its interests. #Maga #Trump2020",2020-06-20 21:49:53,37,184,0,False,2020-07-25,Because @DrFaucis1 is a Fraud! #FireFauci #BillGatesVirus #BillGates #COVID19 @DiamondandSilk https://t.co/UOTlG7qn9a,"['FireFauci', 'BillGatesVirus', 'BillGates', 'COVID19']",Twitter Web App,False,unverified claim,fraud,NEGATIVE,54,unverified claim
Webhelp SA,South Africa,Official Twitter account of Webhelp in South Africa - Customer Experience Innovators. Our #CustExp solutions deliver tangible results.,2013-07-29 10:59:17,610,19,84,False,2020-07-25,"David Turner, CEO Webhelp, discusses the five clear phases resulting from crisis and how this could inform your CX… https://t.co/deWxeKsDbU",,AgoraPulse Manager,False,true information,david turner ceo webhelp discusses five clear phases resulting crisis could inform cx,POSITIVE,3,true information
Camille Irens,"London, England",,2014-05-15 16:59:04,11,47,23,False,2020-08-13,"🌎 #EMarkets | Emerging Markets have been hit hard by the #Covid19 pandemic, but as we see all around the world, the… https://t.co/QMxShToJzc","['EMarkets', 'Covid19']",Hootsuite Inc.,False,true information,emerging markets hit hard pandemic see around world,POSITIVE,3,true information
Miles Q Black,New York City,I move around...New York City+Los Angeles+Johns Creek #Resist,2019-01-15 01:08:39,1310,1314,5568,False,2020-08-17,@realDonaldTrump No doubt...America First and only America First in  #COVIDー19 cases and deaths because of the malf… https://t.co/lU961q2Do7,['COVIDー19'],Twitter for Android,False,unverified claim,doubt america first cases deaths malf,NEGATIVE,6,unverified claim
kent buse,Cambridge/Geneva,"Policy analyst, strategist, writer & social justice advocate.  Chief, Policy & Research, UNAIDS. Global Health 50/50 enthusiast. All views personal.",2011-12-01 15:32:31,12489,973,21930,False,2020-08-14,Delighted to join #humanrights defenders &amp; #AIDS activists sketch out elements of #COVID19 combination prevention a… https://t.co/VjHO8vekVY,"['humanrights', 'AIDS', 'COVID19']",Twitter Web App,False,unverified claim,delighted join defenders amp activists sketch elements combination prevention,POSITIVE,2,unverified claim
Jason,Ontario,"When your cat has more baking soda than Ninja Turtles but your too punk to care. Gamer, Frisbee and sunshine these are a few of my favorite things. Metal!",2011-12-21 04:41:30,128,163,6000,False,2020-08-10,Now this is funny. #COVID19 https://t.co/P5RhSAYegu,['COVID19'],Twitter for Android,False,unverified claim,funny,POSITIVE,34,unverified claim
Lyrium,Hong Kong,"Lyrium is a leading, strategic innovation hive that turns ideas into results.",2010-05-16 13:18:11,25,28,18,False,2020-07-28,#CocaCola is a clear example of how #brands are maximizing #digitalmarketing in light of the #COVID19 pandemic's im… https://t.co/hicvkJsKOW,"['CocaCola', 'brands', 'digitalmarketing', 'COVID19']",TweetDeck,False,true information,clear example maximizing light pandemic im,POSITIVE,3,true information
World Economic Forum,"Geneva, Switzerland",The international organization for public private cooperation. #wef21,2007-04-18 14:00:19,3832671,506,1786,True,2020-08-06,Do you wear a plastic mask? Here are 5 things you should know https://t.co/Xpyf2qZEBl #covid19 #PlasticPollution https://t.co/asiK4cTLZI,"['covid19', 'PlasticPollution']",Buffer,False,true information,wear plastic mask 5 things know,NEGATIVE,5,true information
B.Nijat,,Translator at https://t.co/MEEnnLEoyx,2019-02-06 06:11:18,197,188,16057,False,2020-08-18,#COVID19 cases surpass 22 million globally https://t.co/xXunjWsEZg,['COVID19'],Twitter Web App,False,true information,cases surpass 22 million globally,POSITIVE,1,true information
TheArgus.in,"Bhubaneswar, India",24x7 Web  News Channel,2018-01-13 06:45:40,3362,483,251,False,2020-07-25,"Nearly 1.6 crore samples tested so far taking Tests Per Million (TPM) to 11,485.

Persistent increase in the number… https://t.co/URnblIK10E",,Twitter Web App,False,true information,nearly 1 6 crore samples tested far taking tests per million tpm 11 485 persistent increase number,NEGATIVE,28,true information
Lynn,,"A proud woman, CCP=Nazi≠China, a HK and Guo supporter",2020-03-13 20:52:37,27,93,776,False,2020-07-30,"I will be questioning the scientific world everyday: which, integrity or talent, entitles one to be a real scientis… https://t.co/jrZ89Qaobt",,Twitter Web App,False,unverified claim,questioning scientific world everyday integrity talent entitles one real scientis,POSITIVE,67,unverified claim
UnusualUpdate,,,2018-09-24 17:23:42,10,0,1,False,2020-07-31,Coronavirus Kills One American Every 60 Seconds https://t.co/f9McnDQ27e #Covid19 #Coronavirus #Pandemic,"['Covid19', 'Coronavirus', 'Pandemic']",IFTTT,False,true information,coronavirus kills one american every 60 seconds,NEGATIVE,4,true information
Faith JHB,South Africa,The Official Faith JHB Twitter Account.©FaithJHB 2020 All Rights Reserved.,2013-04-18 18:32:21,55,11,2,False,2020-07-28,"Every morning prayer with Ps Rowan and Nalini 09-09h30. Our Nurses.

. #PrayTogether #Prayer #Pray #goodmorning… https://t.co/ds8L35q5Xe","['PrayTogether', 'Prayer', 'Pray', 'goodmorning']",Twitter for Android,False,true information,every morning prayer ps rowan nalini 09 09h30 nurses,NEGATIVE,19,true information
Travelbounce,London,"Travelbounce brings all the Covid-19 related travel developments, planning tools and updates in one place so you can plan and resume travel with confidence.",2020-05-31 18:25:44,32,90,10,False,2020-08-16,"❗️[ POLL ] ❗️

How has Covid-19 impacted your 2020 holiday plans?

Tell us about your experience in the comments!… https://t.co/rrwHHlbd4d",,Twitter Web App,False,unverified claim,poll covid 19 impacted 2020 holiday plans tell us experience comments,POSITIVE,14,unverified claim
Xavier羅牧師,Canada,"I am a #HongKonger and #pastor living and serving in #Canada 🇨🇦. Follow me for knowing about my ministry, idea, news & family life ⛪️👨‍👩‍👧‍👦📷🚲",2009-07-09 20:09:06,826,2002,6298,False,2020-08-17,#SouthKorea Warns of Another #Covid19 #Outbreak Tied to a #Church 😷⛪️https://t.co/n2NITzAaQJ,"['SouthKorea', 'Covid19', 'Outbreak', 'Church']",Twitter Web App,False,unverified claim,warns another tied,NEGATIVE,41,unverified claim
ChimpReports,Uganda,"Your Preferred Source of Instant News from Uganda & East Africa. https://t.co/A7YCKjtLsl Call Us: 0393517291 IJ Complex, Suite IJ4. Mbogo Rd Kiwatule, KLA",2011-10-10 16:45:59,78169,1104,1565,True,2020-07-28,"@RebeccaKadagaUG, Namuganza Return Nomination Forms for NRM Vice Chairperson 
#ChimpReportsNews #UgandaNews #Uganda… https://t.co/LHvakZIORb","['ChimpReportsNews', 'UgandaNews', 'Uganda']",Twitter Web App,False,true information,namuganza return nomination forms nrm vice chairperson,POSITIVE,60,true information
Realio,,"MUFC  FCUM  Mancunian
 Do it for the cause,  not the applause.
  ¯\_(ツ)_/¯",2011-08-20 23:19:46,666,974,6090,False,2020-07-26,"What robust system is there in place to ensure returnees from Spain will be self-isolating for 14 days?

Risking al… https://t.co/6pkmWutksh",,Twitter for Android,False,true information,robust system place ensure returnees spain self isolating 14 days risking al,POSITIVE,11,true information
Dr. Richard Munang,"Nairobi, Kenya",#ClimateAction Specialist| @UNEP Innovation Award Winner| #Environment Hero Award| Author of #innovativevolunteerism| OPINIONS are mine NOT my organization's,2013-04-22 17:18:23,25300,27672,80706,False,2020-08-06,"In Africa, the fact that #Covid19 is occurring at the backdrop of other emergencies – be it the locust outbreaks, t… https://t.co/Rn20q6pXJg",['Covid19'],Twitter Web App,False,true information,africa fact occurring backdrop emergencies locust outbreaks,NEGATIVE,55,true information
First India,"Jaipur, India",Welcome to the Official Twitter page of First India Newspaper. Follow us for the latest updates. #FirstIndia,2019-04-04 10:16:38,5897,202,94,False,2020-08-30,"#India's COVID19 case tally crosses 35 lakh mark with a spike of 78,761 new cases &amp; 948 deaths in the last 24 hours… https://t.co/hJw41Rnv3l",['India'],Twitter Web App,False,true information,covid19 case tally crosses 35 lakh mark spike 78 761 new cases amp 948 deaths last 24 hours,NEGATIVE,31,true information
Chainga,Earth,"Views expressed here are my own, and have nothing to do with my employers or family.",2010-03-25 13:01:46,3088,2342,6698,False,2020-08-02,"Despite #SouthAfrica imposing a lockdown when cases were fewer that what we have in #Zambia right now, they're here… https://t.co/fBztzsaYnF","['SouthAfrica', 'Zambia']",Twitter for Android,False,true information,despite imposing lockdown cases fewer right,NEGATIVE,27,true information
Greg Martin,Atlanta,"Intensivist @EmoryMedicine, President-elect @SCCM. Improving #COVID19, #sepsis, #ARDS #PredictiveHealth through #DataScience #MedicalDevices & #ClinicalTrials",2009-08-25 12:18:53,4447,985,2867,True,2020-08-08,Repurposing existing drugs is the fastest and perhaps the most effective way to address a rapidly emerging pandemic… https://t.co/kS3iiZTJx8,,TweetDeck,False,true information,repurposing existing drugs fastest perhaps effective way address rapidly emerging pandemic,NEGATIVE,3,true information
Dr Jawahar Singh MD,"𝓝𝓮𝔀 𝓓𝓮𝓵𝓱𝓲, 𝓘𝓷𝓭𝓲𝓪","AIIMS New Delhi|#Mentalhealth Professional|
Vice President @FordaIndia| Ex-Vice President @AIIMSRDA Delhi| Ex-GS SU @SPMCians Bikaner| ☬",2018-05-17 20:37:49,2702,400,8368,False,2020-08-09,"Great work ""New Zealand has gone 100 days without community transmission of #COVID19 here's how they did it"" @WHO… https://t.co/16trmIJujJ",['COVID19'],Twitter for Android,False,unverified claim,great work new zealand gone 100 days without community transmission,NEGATIVE,48,unverified claim
"WO=MEN, Dutch Gender Platform","The Hague, The Netherlands","Gendergelijkheid is een recht, geen luxe.
Het grootste genderplatform in Nederland. Wij strijden met onze leden (inter)nationaal voor #GenderEquality.",2010-07-13 13:44:14,5506,1593,2591,False,2020-08-12,"'Access to the internet should be seen as a fundamental right - and one that is significantly gendered, with women… https://t.co/0gLeC2kuEx",,Hootsuite Inc.,False,true information,access internet seen fundamental right one significantly gendered women,POSITIVE,39,true information
QArt Fashion,"Gurgaon, India",Innovating Fashion Retail | Working with 25+ top fashion brands in India | Expanding footprints globally,2019-06-05 07:51:28,15,32,3,False,2020-08-11,Supply chain disruption major impact of COVID-19: US study https://t.co/i6Mcefbz9q #fibre2fashion #fashion #covid19… https://t.co/SzjTgNwUxz,"['fibre2fashion', 'fashion', 'covid19']",Buffer,False,true information,supply chain disruption major impact covid 19 us study,NEGATIVE,69,true information
Simon,Wigan,Writer seeking justice for all. Student and lecturer on racial history.,2018-02-12 22:01:40,20,53,376,False,2020-08-22,"@Asynja_Gem @piersmorgan A pandemic is a widespread illness. As this affects a small proportion of the population,… https://t.co/kfveBeczwB",,Twitter Web App,False,true information,pandemic widespread illness affects small proportion population,NEGATIVE,3,true information
Rob C. Johnson,,"writer, college student from Independence, Louisiana",2009-09-10 02:41:07,1835,3191,2099,False,2020-07-28,#COVID19 stay safe out there everyone! #coronavirus #COVIDー19 #WritingCommunity #writerslift #writers,"['COVID19', 'coronavirus', 'COVIDー19', 'WritingCommunity', 'writerslift', 'writers']",Twitter for Android,False,unverified claim,stay safe everyone,POSITIVE,41,unverified claim
City of Lake Forest,"Lake Forest, CA","Lake Forest is in the heart of South Orange County and the Saddleback Valley. The City lives its motto “Remember the past, challenge the future.”",2011-03-02 01:17:54,4260,173,1567,True,2020-08-22,@ochealth reports an additional 372 cases of #COVID19 in Orange County. Lake Forest adds 4 cases. An additional 26… https://t.co/Gyqdyx6h5j,['COVID19'],Hootsuite Inc.,False,true information,reports additional 372 cases orange county lake forest adds 4 26,POSITIVE,1,true information
